,ltable_id,rtable_id,id,name,year,rating,rank,num_players,min_num_players,max_num_players,gameplay_time,min_gameplay_time,max_gameplay_time,min_age,complexity_weight,category,mechanisms,type,BGG_link,store_names,store_prices,links_to_buy,availability,international_store
270,1003,7249,1003,Maul of America,1998.0,4.7,12341.0,2-6,2.0,6.0,120  Min,120.0,120.0,12.0,1.5,Fighting;Horror;Zombies,Dice Rolling;Modular Board;Roll / Spin and Move,,http://www.boardgamegeek.com/boardgame/752,"Amazon.com,Noble Knight Games,","$7.74,$75.00,Prices from $ 40.00","http://www.amazon.com/FunKo-2390-Funko-Darth-Maul/dp/B005F1QBMK%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB005F1QBMK,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_478708033_A_InventoryID_E_2148362452_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=maulamerica,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Maul%20of%20America&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
271,1347,6359,1347,Caesar: Conquest of Gaul,1998.0,7.4,2424.0,2-4,2.0,4.0,240  Min,240.0,240.0,12.0,3.51,Ancient;Wargame,Dice Rolling;Hex-and-Counter;Simulation,Ancient Rome;Great Battles of History,http://www.boardgamegeek.com/boardgame/7843,"Miniature Market,Cool Stuff Inc.,Noble Knight Games,Noble Knight Games,Amazon.com,Noble Knight Games","$43.59,$43.99,$45.00,$48.00,$52.39,$54.95","http://www.miniaturemarket.com/gmt9803-06.html?utm_source=boardgameprices.com&utm_medium=feed&utm_campaign=Product_Feed&utm_term=caesarconquestgaul,http://www.coolstuffinc.com/p/135313?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=caesarconquestgaul,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_-1402127030_A_InventoryID_E_2148409256_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=caesarconquestgaul,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147364929_A_InventoryID_E_2148427931_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=caesarconquestgaul,http://www.amazon.com/GMT-Games-Caesar-Conquest-Gaul/dp/B003WZIODU%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB003WZIODU,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147364929_A_InventoryID_E_2148427328_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=caesarconquestgaul","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,False,False,False"
272,1388,913,1388,The Circus Comes to Town,1998.0,2.7,,1-6,1.0,6.0,20  Min,20.0,20.0,6.0,,Children's Game,Co-operative Play;Roll / Spin and Move,Circus,http://www.boardgamegeek.com/boardgame/7882,"Funagain Games,Amazon.com,","$11.95,$11.95,Prices from $ 21.00","https://www.funagain.com/control/product?product_id=006976&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=circucometown,http://www.amazon.com/Family-Pastimes-Circus-Comes-Town/dp/B008PUMC8K%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB008PUMC8K,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=The%20Circus%20Comes%20to%20Town&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg","In Stock,In Stock,In Stock","False,False,False"
273,1424,873,1424,Games Kit: 4 Cooperative Pencil & Paper Games,1998.0,6.0,,1-8,1.0,8.0,20  Min,20.0,20.0,6.0,2.5,Children's Game,Co-operative Play;Paper-and-Pencil,,http://www.boardgamegeek.com/boardgame/7914,Funagain Games,$6.50,https://www.funagain.com/control/product?product_id=007909&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=4cooperativepencilpaper,In Stock,False
274,1462,3939,1462,Aquarius,1998.0,6.0,3162.0,2-5,2.0,5.0,20  Min,20.0,20.0,5.0,1.14,Card Game;Religious,Pattern Building;Tile Placement,,http://www.boardgamegeek.com/boardgame/814,"Cool Stuff Inc.,Amazon.com,Funagain Games,,BoardGameBliss,Amazon.com,HitGames.ca,Amazon.com,Amazon.com","$9.99,$7.94,$11.99,Prices from $ 12.00,CAD 13.95,CAD  15.00,CAD 19.99,£4.09,""EUR 14,68""","http://www.coolstuffinc.com/p/137843?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aquariu,http://www.amazon.com/Looney-Labs-002loo-Aquarius/dp/B00065IQ2S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00065IQ2S,https://www.funagain.com/control/product?product_id=020560&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aquariu,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Aquarius&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.boardgamebliss.com/collections/all/products/aquarius?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aquariu,http://www.amazon.ca/Looney-Labs-Aquarius-Card-Game/dp/B00065IQ2S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00065IQ2S,http://www.hitgames.ca/aquarius.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aquariu,http://www.amazon.co.uk/Looney-Labs-002loo-Aquarius/dp/B00065IQ2S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00065IQ2S,http://www.amazon.de/Fairy-Tail-Aquarius-Key-Keychain/dp/B006RD2E3K%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB006RD2E3K","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,False,True,True,True,True,True"
275,1657,3939,1657,Aquarius,1998.0,6.0,3159.0,2-5,2.0,5.0,20  Min,20.0,20.0,5.0,1.14,Card Game;Religious,Pattern Building;Tile Placement,,http://www.boardgamegeek.com/boardgame/814,"Cool Stuff Inc.,Amazon.com,Funagain Games,,BoardGameBliss,Amazon.com,HitGames.ca,Amazon.com,Amazon.com","$9.99,$7.94,$11.99,Prices from $ 12.00,CAD 13.95,CAD  15.00,CAD 19.99,£4.09,""EUR 14,68""","http://www.coolstuffinc.com/p/137843?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aquariu,http://www.amazon.com/Looney-Labs-002loo-Aquarius/dp/B00065IQ2S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00065IQ2S,https://www.funagain.com/control/product?product_id=020560&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aquariu,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Aquarius&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.boardgamebliss.com/collections/all/products/aquarius?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aquariu,http://www.amazon.ca/Looney-Labs-Aquarius-Card-Game/dp/B00065IQ2S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00065IQ2S,http://www.hitgames.ca/aquarius.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=aquariu,http://www.amazon.co.uk/Looney-Labs-002loo-Aquarius/dp/B00065IQ2S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00065IQ2S,http://www.amazon.de/Fairy-Tail-Aquarius-Key-Keychain/dp/B006RD2E3K%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB006RD2E3K","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,False,True,True,True,True,True"
276,1799,6865,1799,Death Angel,1998.0,6.5,8625.0,2-6,2.0,6.0,45  Min,45.0,45.0,12.0,2.0,Adventure;Horror;Print & Play,Card Drafting;Dice Rolling;Roll / Spin and Move,,http://www.boardgamegeek.com/boardgame/8279,"Amazon.com,Amazon.com,Shiregames,Amazon.com","CAD  38.74,£15.76,£19.99,""EUR 17,50""","http://www.amazon.ca/Fantasy-Flight-Games-Death-Angel/dp/1589946634%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1589946634,http://www.amazon.co.uk/Space-Hulk-Death-Angel-Card/dp/1589946634%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1589946634,http://shiregames.com/khxc/index.php?app=gbu0&ns=prodshow&ref=1366&sid=269qx6z6j44x0jn54018v6eu5el89kkn&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=deathangel,http://www.amazon.de/Death-Angel-Space-Hulk-Card/dp/1589946634%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1589946634","In Stock,In Stock,Unavailable,In Stock","True,True,True,True"
277,1855,2754,1855,For the People,1998.0,7.7,560.0,2,2.0,2.0,360  Min,360.0,360.0,12.0,3.63,American Civil War;Wargame,Campaign / Battle Card Driven;Dice Rolling;Point to Point Movement;Simulation,,http://www.boardgamegeek.com/boardgame/833,"Cool Stuff Inc.,Miniature Market,Noble Knight Games,Noble Knight Games,Noble Knight Games,Noble Knight Games,Funagain Games,Noble Knight Games,Noble Knight Games,Amazon.com,,Amazon.com,BoardGameBliss,HitGames.ca,Amazon.com,Green Knight Games,Amazon.com","$43.99,$43.59,$17.95,$20.00,$35.00,$40.00,$43.95,$54.95,$59.95,$64.95,Prices from $ 7.00,CAD  29.97,CAD 57.95,CAD 61.99,£28.76,£41.49,""EUR 7,99""","http://www.coolstuffinc.com/p/135333?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.miniaturemarket.com/gmt0011-14.html?utm_source=boardgameprices.com&utm_medium=feed&utm_campaign=Product_Feed&utm_term=forpeople,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147457140_A_InventoryID_E_2148434740_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147374424_A_InventoryID_E_2148434388_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_11196_A_InventoryID_E_2148402689_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_15032_A_InventoryID_E_2148434364_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,https://www.funagain.com/control/product?product_id=010984&affil=BGPC&utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147574713_A_InventoryID_E_2148357430_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_11196_A_InventoryID_E_2148451070_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.amazon.com/GMT-People-Boardgame-3rd-Games/dp/B00775SZ4O%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00775SZ4O,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=For%20the%20People&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.amazon.ca/Fisher-Price-Little-People-Surprise-Sounds/dp/B014KEDBJS%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB014KEDBJS,http://www.boardgamebliss.com/collections/all/products/for-the-people?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.hitgames.ca/for-the-people-ii-12220.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.amazon.co.uk/Fisher-Price-Toy-Princess-Musical-Cinderella/dp/B00VJKT1BY%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00VJKT1BY,http://www.greenknightgames.co.uk/products/For-the-People.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=forpeople,http://www.amazon.de/Leisure-6656-Softb%C3%A4lle/dp/B01ESWSPPW%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01ESWSPPW","In Stock,Unavailable,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,Unavailable,In Stock,In Stock,In Stock","False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True"
278,1990,4405,1990,Main Event Wrestling,1998.0,5.9,,2,2.0,2.0,60  Min,60.0,60.0,12.0,2.67,Humor;Sports,,Gamefix / Competitive Edge;Sports: Wrestling,http://www.boardgamegeek.com/boardgame/8462,"Amazon.com,Noble Knight Games","$3.00,$7.95","http://www.amazon.com/WWE-Limited-Event-Wrestling-Figure/dp/B0009YHULY%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0009YHULY,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147354307_A_InventoryID_E_2148446802_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=maineventwrestling","In Stock,In Stock","False,False"
279,2236,6374,2236,Victory:  The Blocks of War,1998.0,6.3,3144.0,2-6,2.0,6.0,180  Min,180.0,180.0,12.0,2.61,Wargame;World War II,Dice Rolling;Hex-and-Counter;Secret Unit Deployment,Block wargames,http://www.boardgamegeek.com/boardgame/87,"Cool Stuff Inc.,Amazon.com,,BoardGameBliss,Amazon.com,Amazon.com,Amazon.com","$53.99,$39.90,Prices from $ 14.00,CAD 49.95,CAD  140.17,£10.99,""EUR 173,87""","http://www.coolstuffinc.com/p/136240?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=victoryblockwar,http://www.amazon.com/Victory-The-Blocks-of-War/dp/B000RRL1Q8%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB000RRL1Q8,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Victory%3A%20The%20Blocks%20of%20War&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.boardgamebliss.com/collections/all/products/victory-the-blocks-of-war?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=victoryblockwar,http://www.amazon.ca/Victory-Blocks-War-Columbia-Games/dp/B01LWAP2WU%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01LWAP2WU,http://www.amazon.co.uk/CG3100-Pirate-Dinosaur-Building-Blocks/dp/B01LMWX3XU%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB01LMWX3XU,http://www.amazon.de/Victory-Blocks-War-Columbia-Games/dp/B00ZDMPAZA%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00ZDMPAZA","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,True,True,True,True"
280,2438,7448,2438,Bäuerchen & Co,1998.0,,,2-4,2.0,4.0,45  Min,45.0,45.0,10.0,,City Building;Farming,Tile Placement,,http://www.boardgamegeek.com/boardgame/417,"Noble Knight Games,Noble Knight Games,Amazon.com,,BoardGameBliss,Amazon.com,Amazon.com,Amazon.com","$14.00,$19.95,$139.24,Prices from $ 2.00,CAD 42.95,CAD  67.09,£41.27,""EUR 15,99""","http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_9914_A_InventoryID_E_2148117627_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=edisonco,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_9914_A_InventoryID_E_1509358826_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=edisonco,http://www.amazon.com/EDISON-large-book-stand-japan/dp/B0096LPSV0%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0096LPSV0,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Edison%20%26%20Co.&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.boardgamebliss.com/collections/all/products/edison-co?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=edisonco,http://www.amazon.ca/GUNTER-BURKHARDT-EDISON-INVENTORS-MACHINES/dp/B0006HCW5S%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard02-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB0006HCW5S,http://www.amazon.co.uk/Giochix-Tesla-Edison-Currents-Board/dp/B013YR96ZA%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB013YR96ZA,http://www.amazon.de/Edison-Co-G%C3%BCnter-Burkhardt/dp/B001O7Q9RG%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard010-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB001O7Q9RG","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock","False,False,False,False,True,True,True,True"
281,2440,6767,2440,Cranium,1998.0,5.7,5111.0,4-16,4.0,16.0,60  Min,60.0,60.0,13.0,1.45,Party Game;Puzzle;Trivia;Word Game,Acting;Line Drawing;Paper-and-Pencil;Partnerships;Roll / Spin and Move;Singing,Cranium;Play Dough/Clay Games,http://www.boardgamegeek.com/boardgame/891,"Roll for Crit,Noble Knight Games,Noble Knight Games,Noble Knight Games,Noble Knight Games,Amazon.com,Noble Knight Games,Boardlandia,Noble Knight Games,Noble Knight Games,Noble Knight Games,Noble Knight Games,Noble Knight Games,Noble Knight Games,,HitGames.ca,Amazon.com","$18.99,$6.00,$7.00,$7.00,$8.00,$9.50,$12.00,$12.99,$14.00,$15.00,$15.00,$15.00,$19.95,$24.95,Prices from $ 3.00,CAD 26.99,£21.02","http://www.rollforcrit.com/product/cranium/?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147374626_A_InventoryID_E_2148418699_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147374626_A_InventoryID_E_2148213249_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147576892_A_InventoryID_E_2148221326_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147558289_A_InventoryID_E_2148138910_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.amazon.com/Cranium-Doodle-Tales/dp/1933152362%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboardgcom0a-20%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3D1933152362,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147384437_A_InventoryID_E_2148402365_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,https://boardlandia.com/products/cranium-used?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147580757_A_InventoryID_E_2148411070_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147480912_A_InventoryID_E_2148109425_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147580757_A_InventoryID_E_2148237897_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147384437_A_InventoryID_E_2148114526_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147590748_A_InventoryID_E_2148272296_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.nobleknight.com/ProductDetailSearch.asp_Q_ProductID_E_2147639948_A_InventoryID_E_2148445396_A_ProductLineID_E_0_A_ManufacturerID_E_0_A_CategoryID_E__A_GenreID_E__A_awid_E_713?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://rover.ebay.com/rover/1/711-53200-19255-0/1?icep_ff3=9&pub=5575073539&toolid=10001&campid=5337455777&customid=&icep_uq=Cranium%20(Used)&icep_sellerId=&icep_ex_kw=&icep_sortBy=12&icep_catId=2550&icep_minPrice=&icep_maxPrice=&ipn=psmain&icep_vectorid=229466&kwid=902099&mtid=824&kw=lg,http://www.hitgames.ca/cranium-party.html?utm_source=boardgameprices.com&utm_medium=price-search&utm_term=cranium,http://www.amazon.co.uk/Pandemic-Expansion-On-the-Brink/dp/B00CAG5LJ2%3FSubscriptionId%3DAKIAJ4BCA4P5VKV33HTQ%26tag%3Dboard013-21%26linkCode%3Dxm2%26camp%3D2025%26creative%3D165953%26creativeASIN%3DB00CAG5LJ2","In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,In Stock,Unavailable,In Stock","False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True"
